,job_title,company_name,summary,city,location,salary,date
2773,Android Developer,Skandha Consulting,Work on developing applications for android platform - Make healthcare less boring/less complex with customer centric front end - Write beautiful and secure...,hyderabad,"Madhapur, Hyderabad, Telangana","
                ₹6,00,000 - ₹9,00,000 a year",13 days ago
2774,Android Developer,Venicetools Infosystems Private Limited,"Good command over Android SDK, Android Studio, SQLite.*. We are on the lookout for our next awesome Android Developer to join our young team and deliver...",hyderabad,"Hyderabad, Telangana","
                ₹1,50,000 - ₹3,50,000 a year",14 days ago
2775,Android Developer,Varsity Education Management,"Design and build advanced applications for the Android platform. Collaborate with cross-functional teams to define, design, and ship new features....",hyderabad,"Hyderabad, Telangana","
                ₹7,00,000 a year",30+ days ago
2776,"Openings Freshers JAVA, PHP, IOS, Android Developer",VNSoftech,"Android , iOS , Java , PHP Developer. We have an urgent requirement for IT Fresher’s....",hyderabad,"Hyderabad, Telangana","
                ₹8,000 - ₹12,000 a month",30+ days ago
2777,Android Software Developer,Map My Mobile (M3Y Mobile Solutions Pvt Ltd),Looking for Android software developer with skills for location based services. High school or equivalent....,hyderabad,"Hyderabad, Telangana",Not Available,6 hours ago
2778,Android Developer,Digital Mediatricks,Develop native Android applications and Android SDKs. Android developer with 2+ years of professional software development experience....,hyderabad,"M C Eme, Andhra Pradesh","
                ₹10,000 - ₹15,000 a month",30+ days ago
2779,Android Mobile Application Developer,i2t2 inc,Have apps in production and/or live in Android Market Place or iOS App Store. Ability to translate concept designs into user interfaces on mobile devices such...,hyderabad,"Hyderabad, Telangana",Not Available,27 days ago
2780,iOS Developer/Android Developer,Noor Consulting,Experience in IOS dev using Swift/Objective C in Xcode (or) Experience in Android dev using Java in Android Studio....,hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2781,Mobile Application Developer – Android,Nissi Careers,"Experience in working with Android compatibility APIs, Android Fragments. Practical Android coding and debugging experience....",hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2782,Andriod developer,Qfocus,Strong Java and Android fundamentals. Proven work experience in android development. Designing and Build advanced applications on android platform....,hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2783,Andriod Developer,KunEra Technologies Pvt Ltd,"2.He/She developer should be proficient with hands-on experience in Android Studio, Android SDK, APIs and other required tools....",hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2784,Android Application Developer,Pressbury solutions Pvt Ltd,we required 3 years exp andriod application developer Job Type: Full-time Required experience: * work: 3 years Required education: * Master...,hyderabad,"Hyderabad, Telangana",Not Available,7 days ago
2785,Android Application Developer,eLife India,"Design and build applications for the Android platform this is a hands-on developer position. Understanding of Android UI design principles, patterns, and best...",hyderabad,"Hyderabad, Telangana",Not Available,22 days ago
2786,Android Application Developer,Find Logics Software Solutions Pvt Ltd,Experience with Android SDK. 2+ years of Android development. Have published at least Five original Android apps....,hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2787,Android Application Developer,industraial recruitment consultency,We have urgent requirement for Android developer. Preferred female candidates only....,hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2788,Android Freelancer,urbanxmedia,We're looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices....,hyderabad,"Hyderabad, Telangana","
                ₹8,000 - ₹10,000 a month",14 days ago
2789,Mobile App developer,Netxcell,"Mobile App developer. Strong Java & Android fundamentals. Hands on experience with Android SDK. Should have worked on mobile operator application like Airtel,...",hyderabad,"Hyderabad, Telangana",Not Available,12 days ago
2790,Mobile App Developer,Caramel IT Services,"Eclipse (Juno), DDMS, ADT, Android. Should be familiar with mobile platform Application Programming Interfaces (API) like Apple iOS, Android, Windows Mobile and...",hyderabad,"Hyderabad, Telangana",Not Available,30+ days ago
2791,Application Developer (Android & iOS),Ruttveg Solutions,We are looking for Application Developer (Android and IOS Developer) who possesses a passion for technologies....,hyderabad,"Hyderabad, Telangana",Not Available,22 days ago
2792,Android Developer,Incra Tech,Explaining to designers and developers what’s required and overseeing the progress. IT-Software / Software Services....,hyderabad,"Hyderabad, Telangana",Not Available,8 days ago
2793,Android Developer,Magnarus Technologies,Looking for an Android developer responsible for the development and maintenance of applications. Experience with Android SDK development....,hyderabad,"Hyderabad, Telangana",Not Available,9 days ago
2794,Android Developer [ Freshers Can Apply ],Xenlogic Technologies,"Android Developer [ Freshers Can Apply ]. Develop & maintain our native Android app, design and implement new features based on business requirements....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2795,Android Developer,mplussoft,"Deep knowledge of Android UI design principles, patterns, and best practices, different versions of Android, and how to deal with different screen sizes....",pune,"Pune, Maharashtra",Not Available,20 days ago
2796,Junior Android / iOS Developer,Jombay,Has worked on at least one quality Android / iOS application. Is willing to go through a training for a month or two on Android / iOS....,pune,"Baner, Pune, Maharashtra",Not Available,27 days ago
2797,Android Developer,Webetron Technology,"Should be clear with JAVA concepts, web services, APIs, Kotlin(optional). Job Type: Full-time Salary: ₹15,000.00 to ₹30,000.00 /month Required experience: ...",pune,"Pune, Maharashtra","
                ₹15,000 - ₹30,000 a month",7 days ago
2798,Android Developer,Barclays,Android application development. The role is for an Android Engineer working on Barclays Mobile applications like Pingit and Barclays Mobile Banking working...,pune,"Pune, Maharashtra",Not Available,6 days ago
2799,Mobile App Developer,ITARIUM Technologies,Mobile App Developer. Familiar with the Android SDK. Design and build iOS and Android mobile applications. IOS –....,pune,"Pune, Maharashtra",Not Available,18 days ago
2800,Android Developer,Innopix Solutions,Experience in android application development with Android SDK/ APIs/ Frameworks. Good understanding of UI patterns & guidelines pertaining Android designs....,pune,"Pune, Maharashtra",Not Available,20 days ago
2801,Android Developer | Onsite Opportunity,Infritzjobz,"Android Developer with following skills:. Key skills – Android Studio, Android SDK , Gradle, Mobile Applications....",pune,"Pune, Maharashtra",Not Available,15 days ago
2802,React Native Mobile Application Developer,Atreya Innovations,Minimum 2 years experience in Android. Experience with popular React.js workflows....,pune,"Pune, Maharashtra",Not Available,15 days ago
2803,Android App Developer,BAGS'n'BOOKS,"We require an Experienced Android App Developer for our site,. We are an E-commerce company at Pune....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2804,Android Developer,Cognition Technology,"Experience with Android SDK, different versions of Android, and how to deal with different screen sizes. Proven working experience in Android development....",pune,"Pune, Maharashtra","
                ₹15,000 - ₹20,000 a month",30+ days ago
2805,Android Developer,Brain work softek innovation Pvt Ltd,Good Knowledge of Android SDK's. Design and build Android mobile applications. Hands on experience in the full life cycle of Android application development....,pune,"Chinchwad, Pune, Maharashtra","
                ₹1,00,000 - ₹3,60,000 a year",30+ days ago
2806,Android Application Developer,Gospel techy,Got training for Android studio Job Type: Full-time Required experience: * work: 1 year Required education: * High school or...,pune,"Baner, Pune, Maharashtra",Not Available,30+ days ago
2807,Urgent requirement of Android Developer,AYN Infotech Private Limited,Indepth knowledge in Java & Android studio. Candidate must have 2+ years of experience.*....,pune,"Pune, Maharashtra","
                ₹1,50,000 - ₹3,60,000 a year",30+ days ago
2808,Android Developer,Suncore Microsystem,Strong command over Android. Experience in Android App Development. At least one semester of Android Application experience is a must....,pune,"Pashan, Pune, Maharashtra",Not Available,30+ days ago
2809,ANDROID DEVELOPER,Alpha ICT LLP,"Coding experience using Android development framework. Must have good command over Android SDK, JAVA, XML, JSON, Web Services, and its relevant frameworks....",pune,"Bavdhan, Pune, Maharashtra",Not Available,30+ days ago
2810,Sr. Android Application Developer,Suncore Microsystem,"Android Application Developer. We are looking for a senior android developer to lead the design, development and maintenance of Android apps....",pune,"Pashan, Pune, Maharashtra","
                ₹4,00,000 - ₹6,40,000 a year",30+ days ago
2811,Mobile (Android / iOS) Application Developer,Agranee Solutions Ltd,Agranee Solutions is looking for a candidate to join our product team responsible for designing and building core components of our Andriod/iOS Applications....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2812,.net mvc developer and android developer,Mael Inde Private Ltd,Android Developer and .Net MVC developer. Exp 2 - 3 years....,pune,"Pimpri, Pune, Maharashtra","
                ₹13,000 - ₹20,000 a month",30+ days ago
2813,Android & IOS Developer,Creintech Solutions,Substantial knowledge in iPhone / Android application development. We are looking for iOS / Android Programmer to work on international projects....,pune,"Pune, Maharashtra",Not Available,25 days ago
2814,iOS / Android Developer | Experience : 2,Capgemini,"IOS / Android Developer | Experience :. Strong knowledge on Android SDK, Android Studio and Gradle. IOS / Android Development....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2815,Android Developer,Technorealistic IT Solutions Pvt. Ltd,"Android SDK, Java, User Interface Design, Mobile Application Development and firebase. Key Skills Required*....",pune,"Pune, Maharashtra",Not Available,1 day ago
2816,Android Developer,Information & Telecom Systems (INDIA) Pvt Ltd,"Experience in applying Android Design Pattern like *Singleton, Builder, Iterator, Adapter, Intent, View Holder*....",pune,"Pune, Maharashtra",Not Available,2 days ago
2817,Android Developer,Paymint Global Payment Solutions Pvt. Ltd,"Experience of working with Android SDK. Expertise in Core Java and Android Platform. Must be capable of working independently, and also handling tight schedules...",pune,"Pune, Maharashtra",Not Available,2 days ago
2818,Android Developer,AYN Infotech Private Limited,Experience with Android SDK and/or Android Studio. 2+ years of Experience is MUST*....,pune,"Pune, Maharashtra",Not Available,8 days ago
2819,Android Developer,sovilo technologies,"Experience in Android studio, hands on expertise in Android profiler, testing, troubleshooting and optimizing Profiling memory, CPU, network request...",pune,"Pune, Maharashtra",Not Available,11 days ago
2820,Android Developer,Datotahost,Datotahost solution is a hosting service company looking for the android application developer to work on our project....,pune,"Pune, Maharashtra",Not Available,22 days ago
2821,Android Developer,Dotwin Technologies,"Experience in developing Native Android Apps. Should be well versed in Android Studio, SDK. Proficient in Android and Java with1 Yearsexperience.-Good...",pune,"Fursungi, Pune, Maharashtra",Not Available,22 days ago
2822,Android Developer,CNC WEB WORLD,We are looking for Android Trainer & Developer in Pune. Technical skill required :....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2823,Android Developer,Drushti Technet LLP,Proven working experience in Android Development. Hands on experience in the full life cycle of Android application development....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2824,Android Developer,Mobantica Technologies,"Development of android application. Should be able to work independently on Android apps. Familiarity with RESTful APIs, android App Security Practice, HTTPs...",pune,"Pune, Maharashtra",Not Available,30+ days ago
2825,Android Developer,brahmini technologies,"ROLESoftware Developer/ Programmer. Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2826,Custom-Soft Pune is looking for Android Developer,Custom-Soft,Strong programming skills of Android applications. Develop and deploy Android based applications for mobile phones....,pune,"Pune, Maharashtra",Not Available,8 days ago
2827,iOS Developer & Android Developer,Siddhatech Software Services,Familiar with iOS and android SDK. Experience of object oriented programming / modular programming (essential)....,pune,"Pune, Maharashtra",Not Available,29 days ago
2828,Android / ios Developer,Primesys,"We require a Android / ios Developer who is well versed with application creation has worked on common editing tools, especially Photoshop....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2829,Intern Android developer,Bizmo Technologies,Job Summary Position type:  Internship/Intern Role:  Intern Android developer Job Description Duties and responsibilities :  - Understanding...,pune,"Pune, Maharashtra",Not Available,18 days ago
2830,Looking for Junior Android Developer,Infytalent HR Services,"Looking for Junior Android Developer Exp- 0.6-1 year Salary - 8000-10000 Location -Katraj Job Type: Full-time Salary: ₹8,000.00 to ₹10,000.00 ...",pune,"Pune, Maharashtra","
                ₹8,000 - ₹10,000 a month",19 days ago
2831,Android Developer,Abhinav IT Solutions Pvt Ltd,We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices....,pune,"Pune, Maharashtra","
                ₹7,000 - ₹8,000 a month",30+ days ago
2832,Android Developer,Siddhi Care India Pvt Ltd,"Development of Android Application Job Type: Full-time Salary: ₹15,000.00 to ₹20,000.00 /month Required experience: * Android developer: 2 years * work: 2...",pune,"Pune, Maharashtra","
                ₹15,000 - ₹20,000 a month",30+ days ago
2833,Android Developer,Softeligent Technologies Pvt Ltd,"We are looking for a Android Developer who has knowledge in coding and development of Android application, E Commerce Application....",pune,"Pune, Maharashtra","
                ₹7,000 - ₹8,000 a month",30+ days ago
2834,Android Developer,BR Technobizz,Pune based highly growing IT company required Android developer. Should be technically strong....,pune,"Pune, Maharashtra","
                ₹6,000 - ₹12,000 a month",30+ days ago
2835,Android Developer,PHN Technology,"JAVA , Android, Android SDK, Gradle, Parsing, Android Application Programming, Web Services, Junit, RESTfull web Services, JSON,Google API.*....",pune,"Pune, Maharashtra","
                ₹10,000 - ₹15,000 a month",30+ days ago
2836,Android Developer,Expedite Informatics Pvt Ltd,We has an urgent requirement for Android Developer. The android app developer will design and built the next generation of our mobile applications....,pune,"Pune, Maharashtra","
                ₹20,000 a month",30+ days ago
2837,Android Developer,AIrborne group,"_As an Android Developer, you will work with the existing software development team to build a mobile app for the Android platform....",pune,"Pune, Maharashtra","
                ₹2,50,000 - ₹3,50,000 a year",2 days ago
2838,Android Developer,Digi-Shell Infotech Pvt. Ltd.,".- Strong knowledge of Android SDK, different versions of Android, Database, and how to deal with different screen sizes....",pune,"Pune, Maharashtra","
                ₹1,50,000 - ₹2,00,000 a year",2 days ago
2839,Android Developer,careeraspirations,"Android developer (2-4 years exp), 65% aggregate throughout, Computer Science/Engg background. Only those with Computer Science & Engg / Information Technology...",pune,"Pune, Maharashtra","
                ₹2,80,000 - ₹3,00,000 a year",5 days ago
2840,Android Developer,orilent technology,Software Developer Employment Type:. We are looking for the resource with the skill set mentioned below Strong knowledge with HTML5/ CSS / jQuery/ Javascript/...,pune,"Hadapsar, Pune, Maharashtra","
                ₹2,00,000 - ₹3,00,000 a year",8 days ago
2841,Android Developer,Objective,"Between 1-2 years of experience.Strong knowledge of Android Studio, Android SDK, different versions of Android, and how to deal with different form factors....",pune,"Pune, Maharashtra","
                ₹1,20,000 - ₹1,50,000 a year",30+ days ago
2842,Android Developer,Syneotek Software Solutions,"Strong knowledge of Android SDK,different Versions of Android.Strong Knowledge of Android UI design principles,patterns,and best practices....",pune,"Pune, Maharashtra","
                ₹2,00,000 - ₹4,20,000 a year",30+ days ago
2843,Android Developer,Devise Apps,Urgent requirement for Android Developer:. Multiple openings for Experienced Android Developers:. Looking for 1-3 yrs of experienced Android developer to work...,pune,"Pune, Maharashtra","
                ₹90,000 - ₹1,80,000 a year",30+ days ago
2844,Android Developer,wyft,2 - 4 years of Experience as an Android Developer. Core Java & Android SDK (minimum 2+ years of exp in Android SDK)....,pune,"Pune, Maharashtra","
                ₹2,40,000 - ₹3,00,000 a year",30+ days ago
2845,Android Developer,SpiderG (GLADIRIS TECHNOLOGIES PVT LTD),"Solid understanding of Android Application fundamentals and architectural considerations. Minimum 4 years of experience of Android “product” development,....",pune,"Pune, Maharashtra","
                ₹3,00,000 - ₹8,00,000 a year",30+ days ago
2846,Android Developer,kisanforum,"Android development bugs resolving, little bit functionalities. ₹100,000.00 to ₹200,000.00 /year....",pune,"Pune, Maharashtra","
                ₹1,00,000 - ₹2,00,000 a year",30+ days ago
2847,Android Developer,SpiderNine Advanced Technologies Ltd,We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices....,pune,"Pune, Maharashtra","
                ₹2,40,000 - ₹3,00,000 a year",30+ days ago
2848,Requirement of Android and ios developer,Alex llp,An urgent requirement has come up for native android and ios developer. And we are offering quite good offer for the developers....,pune,"Pune, Maharashtra","
                ₹150 - ₹250 an hour",3 hours ago
2849,Mobile App Developer,Cosmic Technology,"Developer required for development on Android, iOS and Windows. Core JAVA, C, C++, CakePHP, Android Studio, Eclipse IDE....",pune,"Pune, Maharashtra",Not Available,23 days ago
2850,Mobile app Developer,Patterns7,We are seeking passionate mobile programmers with expertise in developing native applications for the iOS/Android platform. We actively encourage you to...,pune,"Pune, Maharashtra",Not Available,30+ days ago
2851,Android Developer,Capgemini,"Android Developer – 4 to 6 years – Pune. Android Developer-Exp 4 to 6 years. Strong knowledge on Android SDK, Android Studio and Gradle Good understanding on...",pune,"Pune, Maharashtra",Not Available,30+ days ago
2852,Andriod Developer,ECS pvt ltd,Job Summary Job Location: - Pune (Dhankawadi) Experience: - 1 – 3 Years Job Description: - Translate designs and wireframes into high quality code...,pune,"Pune, Maharashtra","
                ₹2,00,000 - ₹3,00,000 a year",30+ days ago
2853,Software Developer – Java / Android,DSK Digital Technologies,"Java, android SDK, J2EE WebServices SOAP and REST, SQLite, Mysql. Msc....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2854,core Android/Native Android Developer,webxion technology,We are looking for an Android & IOS APP Developer who possesses a passion for pushing mobile technologies to the limits....,pune,"Pune, Maharashtra",Not Available,16 days ago
2855,Urgent need of an android developer,AYN Infotech Private Limited,"Good in Android stdio, Basic Java. Android (Mandatory) and Core Java, Hands on Experience in XML, Google Maps and android APIs, Social Media Integrations,...",pune,"Pune, Maharashtra","
                ₹10,000 - ₹30,000 a month",30+ days ago
2856,Android Developer (1 to 3 year Exp),Dexoit labs Pvt Ltd,"Help maintain code quality, organization, and automatizationJob Qualifications Must have 1-3 years of experience as Android Developer using Android Studio....",pune,"Pune, Maharashtra","
                ₹2,00,000 a year",7 days ago
2857,IOS and Android developer,srsinfoway,Position – ios and android developer. Should have experience in IOS and Android. Duration – 6months c2h....,pune,"Pune, Maharashtra",Not Available,14 days ago
2858,Android Mobile Application Developer,nsqure xperts,_ Software Developer. Android / Mobile Application Development. New features of Android Platform. Frameworks like Android Architecture and SDK....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2859,Looking for Android Developer -Onsite UK for a reputed client,Innovative Institute of Business Management,"Android Developer with following skills:. Key skills – Android Studio, Android SDK , Gradle, Mobile Applications ·....",pune,"Pune, Maharashtra",Not Available,15 days ago
2860,Android Application Developer,Sensible Connect Solutions Private Limited,"Design and build applications for the Android platform this is a hands-on developer position. Understanding of Android UI design principles, patterns, and best...",pune,"Pune, Maharashtra",Not Available,19 days ago
2861,Android Application Developer,RNL TECHNOLOGIES PRIVATE LIMITED,Knowledge of Android SDK. Design and build advanced applications for the Android platform. Understanding of remote data via REST and JSON....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2862,Android/Mobile app Developer,Sdaemon Infotech Private Limited,"Training/Certification in android development. Development/training experience with Android OS and Knowledge of Web services/API interactions, Audio/Video...",pune,"Pune, Maharashtra","
                ₹7,000 - ₹10,000 a month",15 days ago
2863,Mobile App Developer,EC Infosolutions,Mobile App Developer. You have published iOS & Android Apps. You have atleast 1.5 years of experience in developing bespoke mobile applications....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2864,Android Developer (preferable-immediate Joiner),Redwing Infotech,We are looking for an Android developer responsible for the development and maintenance of applications aimed at a vast number of diverse Android devices....,pune,"Pune, Maharashtra","
                ₹1,44,000 - ₹3,00,000 a year",30+ days ago
2865,Android Developer,Technotesoftware,We are Looking for Android Developer who is efficent in work and will deliver his knowledge to get best possible result....,pune,"Pune, Maharashtra",Not Available,1 day ago
2866,Android Developer,AllizHealth,"Android platform (Eclipse/Android Studio, Java, Android SDK) OR. Develop awesome new features front to back (using Java and Android SDK)....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2867,Android Developer,Sovereign Software Solutions,"In-depth knowledge of Core Android SDK, SQLite, JSON, XML, User Experience. Minimum 6 Months....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2868,Android Developer,Inuxu Digital Media Technologies,"Strong expertise in developing multi threaded applications for Android Operating system using Eclipse IDE, SQLite, Java, XML, JSON, Android SDK and ADT Plug-in....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2869,Android Developer (Payment Gateway),Sankalp Computer and Systems Pvt Ltd,"Job Summary Job Description: - The position entitles the desired candidate to · Candidate will go through software life cycle where doing Analysis,...",pune,"Pune, Maharashtra","
                ₹2,50,000 - ₹3,00,000 a year",30+ days ago
2870,Android Developer Trainee,Panacea Infotech Pvt Ltd,Cutting-edge Android application prototyping and development. Keep up-to-date on the latest Android SDK developments;...,pune,"Pune, Maharashtra","
                ₹1,00,000 - ₹2,00,000 a year",30+ days ago
2871,Android App Developer Trainer Jobs in Pune Loaction,MSLG GROUP,"Android Trainer, Android application developer Trainer:. To conduct the theory and practical classes of – Developing Android Apps, using latest teaching...",pune,"Pune, Maharashtra","
                ₹3,80,000 - ₹4,20,000 a year",30+ days ago
2872,Android Developer (3 positions),Noetic Systems,"Android Studio, Eclipse, PhoneGap, Ionic (Ionic Preferable). We are looking for technically skilled self motivators who can take up challenges......",pune,"Pune, Maharashtra",Not Available,4 days ago
2873,iPhone/Android Developer,edreamz,"I-Phone, I-pad, I-Phone Developer, MAC, ios, ios Developer. Strong experience in developing mobile applications for Iphone/Ipad....",pune,"Pune, Maharashtra",Not Available,6 days ago
2874,Android Developer I,Helpshift,"Strong knowledge of Android SDK, different versions of Android and how to deal with different screen sizes. Knowledge of android build tools systems....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2875,Android Application Developer,Art House Media Works Pvt Ltd,"Android Application Developer. URGENTLY are Invited Application For Android Application Developer @ Pune. Strong knowledge of Android SDK,different Versions of...",pune,"Pune, Maharashtra","
                ₹30,000 - ₹50,000 a month",30+ days ago
2876,Android Developer,Vestigo Solutions,Respond promptly and professionally to bug reports.- Manage and guide a team of Junior developers. Work with UX team to design and implement UI elements based...,pune,"Pune, Maharashtra",Not Available,1 day ago
2877,Android Developer,Arun Infotech,"Should have strong knowledge of android sdk, core java, sql, XML, SOAP services, google api, Android api, WCF services, CSS etc. No Of Openings :....",pune,"Pune, Maharashtra",Not Available,4 days ago
2878,Android Developer,Shivrai,"Design and build advanced applications for the Android platform. Sound knowledge in Android Building Blocks (Activity, Services, Content Providers and Broadcast...",pune,"Pune, Maharashtra",Not Available,30+ days ago
2879,Android Developer,GeekyWorks,Excellent technical knowledge of Java for Android and Android Studio tool. Demonstrates strong experience/knowledge of the Android SDK and latest Version of...,pune,"Pune, Maharashtra",Not Available,30+ days ago
2880,Android Developer,Exioms Theory (P) Ltd,"Java and Android Development, Android SDK, JSON, Payment Gateway. Experience with Android SDK. 2+ years of Android development....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2881,Android Developer,Dimakh Consultants,"Strong knowledge of Android SDK, different versions of Android, and how to deal with. Understanding of Google’s Android design principles and interface...",pune,"Pune, Maharashtra",Not Available,30+ days ago
2882,iOS/Android/Windows Application Developer,Credible e-Commerce Solutions Pvt. Ltd.,IOS/Android/Windows Application Developer*. As an *iOS/Android/Windows Application Developer*. We are looking for a qualified *iOS/Android/Windows Application...,pune,"Pune, Maharashtra","
                ₹2,40,000 - ₹4,00,000 a year",30+ days ago
2883,Android Application Developer,Mycygy Software Solutions Pvt. Ltd.,"Design and build advanced applications for the Android platform. Collaborate with cross-functional teams to define, design, and ship new features....",pune,"Pune, Maharashtra","
                ₹1,00,000 - ₹2,00,000 a year",30+ days ago
2884,ANDROID APP DEVELOPER,Left Right Mind,"Proficient using Eclipse and Android Studio. Can answer what an Android App cannot do. Familiarity with App, Account, Database, Gesture, Media, Networking,...",pune,"Pune, Maharashtra",Not Available,12 days ago
2885,Android Application Developer,Blue Pearl,Should have sound understanding of Android architecture & frameworks. Should have good working knowledge of Core java & Android SDK....,pune,"Pune, Maharashtra",Not Available,30+ days ago
2886,Software Developer,Airborne engineering & conlultants,Opening for 1)Android developer 2)IOS Developer 3)UI developer 4)PHP developer 5)Software Project Lead @Pune wit Exp. of 1-5+ years.Mail cv on till 2...,pune,"Pune, Maharashtra","
                ₹15,000 - ₹30,000 a month",1 day ago
2887,Software Developer,Art House Media Works Pvt Ltd,Dot Net Developer. URGENTLY Invited application for Software Developer Engineer . Greeting of the day.......,pune,"Pune, Maharashtra","
                ₹30,000 - ₹45,000 a month",30+ days ago
2888,Consultant Software Engineer (Mobile Developer - Android),MasterCard,Mentor junior developers. Expert in Android Mobile development. Ensure all services can be readily published as APIs on the Mastercard Developers platform....,pune,"Pune, Maharashtra",Not Available,29 days ago
2889,Internship for Android Developer,Wiksate," Strong knowledge of Android SDK, different versions of Android, and how to deal with different.  Worked on IDE Android Studio....",pune,"Pune, Maharashtra",Not Available,30+ days ago
2890,Android Developer on Contract,Megavenues.com,"Design and build advanced applications for the Android platform. Collaborate with cross-functional teams to define, design, and ship new features....",pune,"Pune, Maharashtra",Not Available,9 days ago
2891,Mobile App Developer,Step In Business Hub Pvt Ltd,We are looking for the Mobile App developer who should have experience of at least 1 year.The candidate should be have sound knowledge specifically on Android...,pune,"Pune, Maharashtra","
                ₹15,000 - ₹25,000 a month",30+ days ago
2892,Mobile Application Developer,Optiliza Technology,"Optiliza Technology is looking for mobile developers with skills on iOS or Android platforms as well as decent HTML, CSS, JavaScript and Front end development...",pune,"Pune, Maharashtra","
                ₹96,000 - ₹3,50,000 a year",30+ days ago
2893,Sr. Android Developer,AYN Infotech Private Limited,Experience with Android SDK and/or Android Studio. We are seeking a talented developer to develop an Android application for the next generation of visual...,pune,"Pune, Maharashtra","
                ₹15,000 - ₹30,000 a month",30+ days ago
2894,Urgent Opening For IOS Developer,Prolifiquetech,"IOS:. Experience developing IOS applications (Swift, C, Objective C, Xcode). Experience with Developing, publishing IPhone / IPad applications....",mumbai,"Vashi, Navi Mumbai, Maharashtra","
                ₹2,00,000 - ₹3,00,000 a year",7 days ago
2895,iOS DEVELOPER,Fitternity,We are looking for an iOS developer responsible for the development and maintenance of applications aimed at a range of iOS devices including mobile phones and...,mumbai,"Mumbai, Maharashtra","
                ₹5,50,000 - ₹7,50,000 a year",22 days ago
2896,Objective C – Swift Developer,ARCON,"Experience with OS X / iOS frameworks such as Core Data, Core Animation, etc. Proficient with Objective-C or Swift {{depending on project requirements}}, and...",mumbai,"Mumbai, Maharashtra",Not Available,8 days ago
2897,Experienced IOS developer for Mumbai Location,Digiscribe Technologies Pvt Ltd,"IOS, iOS developer, Swift. 6+ years experience in developer iOS applications with prior knowledge in integration of iOS with Monjo DB or couchbase DB, third...",mumbai,"Mumbai, Maharashtra","
                ₹3,60,000 - ₹12,00,000 a year",9 days ago
2898,We are looking for IOS & Android Developer.,NSMedia Education,Design and build iOS and Android mobile applications. Hands on experience in the full life cycle of Android application development....,mumbai,"Mumbai, Maharashtra",Not Available,3 hours ago
2899,iOS Developer,Wama Technology,Looking for 1-2 years ios Developer experience. Job Type: Full-time Required experience: * iOS: 1 year Required education: * Bachelor...,mumbai,"Borivali, Mumbai, Maharashtra",Not Available,4 days ago
2900,iOS Developer,Talents Hunter,"IOS:. Strong knowledge of Core Java, Android Programming. We have amazing job opportunity for the position of IOS Developer at Pune location.Please reply with...",mumbai,"Mumbai, Maharashtra",Not Available,7 days ago
2901,iOS Developer,Teknol,IOS:. Working experience in iOS development. Design and build advanced applications for the iOS platform. Have published one or more iOS apps in the app store....,mumbai,"Mumbai, Maharashtra",Not Available,25 days ago
2902,iOS Developer,Concept PR,IOS:. Working experience in iOS development. Design and build advanced apps for the iOS platform. Have published one or more iOS apps in the app store....,mumbai,"Mumbai, Maharashtra",Not Available,29 days ago
2903,iOS Developer,The Home Salon,_ Software Developer. If there are no opportunities that fit your profile but you want to be part of an exciting journey We're on the lookout to enlist people...,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
2904,iOS Developer,Riya Infotech,"IOS:. IOS Developer Max 1 year Exp. , Company at Kandiwali west mumbai.....",mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
2905,iOS Developer,Tekskills India Private Limited,IOS:. Looking for strong IOS Developer hands on using objective C and swift. Analytical strong and good communication skills....,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
2906,iOS Developer,First Economy Pvt. Ltd.,IOS:. JOB DESCRIPTION FOR iOS DEVELOPER*. We are looking for an iOS developer responsible for the development and maintenance of applications aimed at a range...,mumbai,"Mumbai, Maharashtra",Not Available,30+ days ago
